timestamp,rail,rail_position,rail_speed,rail_acceleration,cycle_time
2025-06-11T19:26:15.375897,Linear Rail,1200.0,0.0,0.0,4.416936635971069
2025-06-11T19:26:15.564561,Linear Rail,1200.0,0.0,0.0,4.605600833892822
2025-06-11T19:26:15.691165,Linear Rail,1200.0,0.0,0.0,4.7322046756744385
2025-06-11T19:26:15.800836,Linear Rail,1200.0,0.0,0.0,4.8418755531311035
2025-06-11T19:26:15.940647,Linear Rail,1137.0,-450.60819563104315,-3222.9800947597532,4.981686592102051
2025-06-11T19:26:16.049326,Linear Rail,1070.0,-616.4968332561849,-1526.41522043407,5.090365171432495
2025-06-11T19:26:16.329062,Linear Rail,1146.0,271.68445894865675,3175.066497644621,5.370101451873779
2025-06-11T19:26:16.437916,Linear Rail,1200.0,496.078148613782,2061.422335735016,5.478955268859863
2025-06-11T19:26:16.547431,Linear Rail,1200.0,0.0,-4529.75580895975,5.588470697402954
2025-06-11T19:26:16.672954,Linear Rail,1200.0,0.0,0.0,5.713993072509766
2025-06-11T19:26:16.784480,Linear Rail,1121.083096296292,-707.6037882757996,-6344.6878638592225,5.825520038604736
2025-06-11T19:26:17.069788,Linear Rail,1007.2030074073971,-399.1480614063782,1081.132853081491,6.110827922821045
2025-06-11T19:26:17.178985,Linear Rail,897.3187111110949,-1006.2993986780991,-5560.175986891195,6.220024347305298
2025-06-11T19:26:17.300010,Linear Rail,759.4638666666431,-1139.0600876897931,-1096.9683559314606,6.341049432754517
2025-06-11T19:26:17.425072,Linear Rail,648.5806222221927,-886.6228876300372,2018.4889104173758,6.466111898422241
2025-06-11T19:26:17.534082,Linear Rail,534.7005333332977,-1044.6780813329422,-1449.918050760835,6.575121641159058
2025-06-11T19:26:17.643669,Linear Rail,629.6006074073769,865.9815514080726,17435.139109399028,6.6847083568573
2025-06-11T19:26:17.846576,Linear Rail,776.4459851851625,723.7074914105068,-701.1783728694422,6.887615442276001
2025-06-11T19:26:18.033114,Linear Rail,1015.1945925925827,1279.8927386523364,2981.6193150630625,7.074153423309326
2025-06-11T19:26:18.269690,Linear Rail,1200.0,781.1677047001878,-2108.0978934239065,7.310729265213013
2025-06-11T19:26:18.490188,Linear Rail,1200.0,0.0,-3542.7376159202286,7.5312275886535645
2025-06-11T19:26:19.210372,Linear Rail,1200.0,0.0,0.0,8.251411437988281
2025-06-11T19:26:19.317898,Linear Rail,1200.0,0.0,0.0,8.358937501907349
2025-06-11T19:26:19.426424,Linear Rail,1200.0,0.0,0.0,8.467463254928589
2025-06-11T19:26:19.582796,Linear Rail,1200.0,0.0,0.0,8.623835802078247
2025-06-11T19:26:19.693107,Linear Rail,1200.0,0.0,0.0,8.734146356582642
2025-06-11T19:26:19.852165,Linear Rail,1200.0,0.0,0.0,8.89320421218872
2025-06-11T19:26:19.963678,Linear Rail,1200.0,0.0,0.0,9.004717826843262
2025-06-11T19:26:20.091006,Linear Rail,1200.0,0.0,0.0,9.13204550743103
2025-06-11T19:26:20.202175,Linear Rail,1200.0,0.0,0.0,9.243213891983032
2025-06-11T19:26:20.309695,Linear Rail,1200.0,0.0,0.0,9.350734949111938
2025-06-11T19:26:20.419434,Linear Rail,1200.0,0.0,0.0,9.460473775863647
2025-06-11T19:26:20.542962,Linear Rail,1200.0,0.0,0.0,9.584001779556274
2025-06-11T19:26:20.684501,Linear Rail,1200.0,0.0,0.0,9.725540399551392
2025-06-11T19:26:20.810564,Linear Rail,1200.0,0.0,0.0,9.851603746414185
2025-06-11T19:26:20.997281,Linear Rail,1200.0,0.0,0.0,10.038320302963257
2025-06-11T19:26:21.106569,Linear Rail,1200.0,0.0,0.0,10.147608041763306
2025-06-11T19:26:21.232034,Linear Rail,1196.0,-31.881301307388263,-254.10434326311915,10.273073434829712
2025-06-11T19:26:21.369552,Linear Rail,1088.0,-785.3535023951483,-5479.092889644943,10.410591125488281
2025-06-11T19:26:21.495994,Linear Rail,1071.0,-134.4490436251735,5147.85188076378,10.537033081054688
2025-06-11T19:26:21.623091,Linear Rail,1144.0,574.3627976776687,5576.919893120002,10.664130449295044
2025-06-11T19:26:21.731617,Linear Rail,1200.0,516.0042883003216,-537.7364481701006,10.772656679153442
2025-06-11T19:26:21.857151,Linear Rail,1200.0,0.0,-4110.495893709116,10.898190021514893
2025-06-11T19:26:21.965684,Linear Rail,1200.0,0.0,0.0,11.006722927093506
2025-06-11T19:26:22.104127,Linear Rail,1200.0,0.0,0.0,11.145165920257568
2025-06-11T19:26:22.243635,Linear Rail,1063.1441037036964,-980.9845016409205,-7031.707208114473,11.284674644470215
2025-06-11T19:26:22.386219,Linear Rail,927.287155555541,-952.8198585809349,197.530060723378,11.427258729934692
2025-06-11T19:26:22.509754,Linear Rail,783.4386222221999,-1164.4407193296142,-1713.0515105379204,11.550793170928955
2025-06-11T19:26:22.663910,Linear Rail,653.5753629629337,-842.4134253936529,2088.967405424834,11.704949378967285
2025-06-11T19:26:22.775424,Linear Rail,537.6973777777423,-1039.1375577248643,-1764.1265861629972,11.816462993621826
2025-06-11T19:26:22.902302,Linear Rail,546.6879111110761,70.85925858400985,8748.485603477806,11.943341732025146
2025-06-11T19:26:23.013016,Linear Rail,659.5690518518229,1019.5768005337959,8569.105429692798,12.054055452346802
2025-06-11T19:26:23.137675,Linear Rail,791.4302074073855,1057.7723099178145,306.3991970902799,12.178714752197266
2025-06-11T19:26:23.246636,Linear Rail,915.2997777777625,1136.8237315165197,725.5012818306926,12.287675857543945
2025-06-11T19:26:23.371672,Linear Rail,1022.1872296296201,854.8566688697663,-2255.0956143970175,12.412711381912231
2025-06-11T19:26:23.483149,Linear Rail,1165.036814814813,1281.4249587560232,3826.5092094280994,12.52418851852417
2025-06-11T19:26:23.610231,Linear Rail,1200.0,275.12279530256933,-7918.519513080114,12.651270627975464
2025-06-11T19:26:23.766128,Linear Rail,1200.0,0.0,-1764.773973210254,12.807167530059814
2025-06-11T19:26:23.875000,Linear Rail,1200.0,0.0,0.0,12.91603970527649
2025-06-11T19:26:24.030999,Linear Rail,1200.0,0.0,0.0,13.072038650512695
2025-06-11T19:26:24.153558,Linear Rail,1200.0,0.0,0.0,13.194597721099854
2025-06-11T19:26:24.264373,Linear Rail,1200.0,0.0,0.0,13.305412292480469
2025-06-11T19:26:24.389888,Linear Rail,1200.0,0.0,0.0,13.430927753448486
2025-06-11T19:26:24.499534,Linear Rail,1200.0,0.0,0.0,13.540573596954346
2025-06-11T19:26:24.608535,Linear Rail,1200.0,0.0,0.0,13.649574279785156
2025-06-11T19:26:24.720562,Linear Rail,1200.0,0.0,0.0,13.761601686477661
2025-06-11T19:26:25.020008,Linear Rail,1200.0,0.0,0.0,14.061047554016113
2025-06-11T19:26:25.224199,Linear Rail,1200.0,0.0,0.0,14.265238761901855
2025-06-11T19:26:25.333170,Linear Rail,1200.0,0.0,0.0,14.37420916557312
2025-06-11T19:26:25.455684,Linear Rail,1200.0,0.0,0.0,14.496723890304565
2025-06-11T19:26:25.582200,Linear Rail,1105.0,-750.8953820350705,-5935.198681700995,14.623239517211914
2025-06-11T19:26:25.706070,Linear Rail,1071.0,-274.48154164773996,3846.0825109363177,14.747109413146973
2025-06-11T19:26:25.830973,Linear Rail,1129.0,464.361365198137,5915.346567067438,14.8720121383667
2025-06-11T19:26:25.938777,Linear Rail,1200.0,658.6008262488831,1801.7784441994247,14.979816436767578
2025-06-11T19:26:26.061049,Linear Rail,1200.0,0.0,-5386.378859729265,15.10208797454834
2025-06-11T19:26:26.172501,Linear Rail,1200.0,0.0,0.0,15.21354055404663
2025-06-11T19:26:26.282012,Linear Rail,1200.0,0.0,0.0,15.323051691055298
2025-06-11T19:26:26.519899,Linear Rail,1152.0504888888863,-201.56451668811974,-847.3132143843388,15.560938358306885
2025-06-11T19:26:26.660588,Linear Rail,1023.1861777777683,-915.9522507517586,-5077.7833465528365,15.701627254486084
2025-06-11T19:26:26.772120,Linear Rail,916.2987259259107,-958.3570440553606,-380.2030234619378,15.813159227371216
2025-06-11T19:26:26.883621,Linear Rail,789.4323111110891,-1137.802961753941,-1609.3628635294685,15.924660444259644
2025-06-11T19:26:26.995202,Linear Rail,681.5459111110833,-966.889939115102,1531.741554572552,16.03624129295349
2025-06-11T19:26:27.133921,Linear Rail,545.6889629629279,-979.3657282709256,-89.93548360164283,16.174960613250732
2025-06-11T19:26:27.275712,Linear Rail,539.6952740740387,-42.27140365423922,6609.000432338063,16.31675124168396
2025-06-11T19:26:27.386483,Linear Rail,681.5459111110833,1280.5762597787473,11942.190380531565,16.4275221824646
2025-06-11T19:26:27.526091,Linear Rail,804.4165333333121,880.1122045453792,-2868.4912318191136,16.567130088806152
2025-06-11T19:26:27.635950,Linear Rail,927.287155555541,1118.432115344864,2169.311403682678,16.676989793777466
2025-06-11T19:26:27.745905,Linear Rail,1051.156725925918,1126.549564778383,73.8253075319311,16.78694462776184
2025-06-11T19:26:27.854504,Linear Rail,1165.036814814813,1048.6297656121726,-717.5005001614345,16.895543575286865
2025-06-11T19:26:27.963632,Linear Rail,1200.0,320.3862375113243,-6673.282274609641,17.004671812057495
2025-06-11T19:26:28.089172,Linear Rail,1200.0,0.0,-2552.0791521008405,17.130211114883423
2025-06-11T19:26:28.231233,Linear Rail,1200.0,0.0,0.0,17.27227258682251
2025-06-11T19:26:28.356432,Linear Rail,1200.0,0.0,0.0,17.39747142791748
2025-06-11T19:26:28.497439,Linear Rail,1200.0,0.0,0.0,17.5384783744812
2025-06-11T19:26:28.621792,Linear Rail,1200.0,0.0,0.0,17.662831783294678
2025-06-11T19:26:28.732164,Linear Rail,1200.0,0.0,0.0,17.77320384979248
2025-06-11T19:26:28.839677,Linear Rail,1200.0,0.0,0.0,17.880716800689697
2025-06-11T19:26:28.961209,Linear Rail,1200.0,0.0,0.0,18.00224804878235
2025-06-11T19:26:29.082708,Linear Rail,1200.0,0.0,0.0,18.123748064041138
2025-06-11T19:26:29.191227,Linear Rail,1200.0,0.0,0.0,18.232266902923584
2025-06-11T19:26:29.332016,Linear Rail,1200.0,0.0,0.0,18.37305521965027
2025-06-11T19:26:29.444146,Linear Rail,1200.0,0.0,0.0,18.485185146331787
2025-06-11T19:26:29.553663,Linear Rail,1191.0,-82.1787703902697,-750.3722558729633,18.59470248222351
2025-06-11T19:26:29.678817,Linear Rail,1079.0,-894.9007642894699,-6493.799406207643,18.719856023788452
2025-06-11T19:26:29.802848,Linear Rail,1101.0,177.3742335062069,8645.17981099445,18.84388756752014
2025-06-11T19:26:29.941891,Linear Rail,1194.0,668.858536183872,3534.7685080250994,18.982930421829224
2025-06-11T19:26:30.065597,Linear Rail,1200.0,48.502053536496284,-5014.760555512591,19.10663652420044
2025-06-11T19:26:30.189054,Linear Rail,1200.0,0.0,-392.86535041595874,19.230093717575073
2025-06-11T19:26:30.313926,Linear Rail,1200.0,0.0,0.0,19.354965448379517
2025-06-11T19:26:30.545200,Linear Rail,900.3155555555395,-1295.797532943359,-5602.864204362386,19.58623957633972
2025-06-11T19:26:30.843443,Linear Rail,749.474385185161,-505.7655221377813,2648.951552613453,19.884482860565186
2025-06-11T19:26:31.016990,Linear Rail,527.7078962962603,-1277.8501531276277,-4448.861813527327,20.058029413223267
2025-06-11T19:26:31.217005,Linear Rail,558.6752888888545,154.82529838303404,7162.837607426864,20.258044481277466
2025-06-11T19:26:31.403776,Linear Rail,711.5143555555294,818.3216088778581,3552.45147808164,20.44481587409973
2025-06-11T19:26:31.527625,Linear Rail,875.3418518518345,1322.8012224725244,4073.3470550544084,20.56866478919983
2025-06-11T19:26:31.683179,Linear Rail,1174.0273481481468,1920.1424987088587,3840.09396156453,20.724218606948853
2025-06-11T19:26:32.026630,Linear Rail,1200.0,75.62268319072585,-5370.554321660109,21.0676691532135
2025-06-11T19:26:32.168892,Linear Rail,1200.0,0.0,-531.5733841653023,21.209931135177612
2025-06-11T19:26:32.279923,Linear Rail,1200.0,0.0,0.0,21.32096242904663
2025-06-11T19:26:32.437954,Linear Rail,1200.0,0.0,0.0,21.47899293899536
2025-06-11T19:26:32.563146,Linear Rail,1200.0,0.0,0.0,21.604186058044434
2025-06-11T19:26:32.689276,Linear Rail,1200.0,0.0,0.0,21.730315446853638
2025-06-11T19:26:32.815682,Linear Rail,1200.0,0.0,0.0,21.85672163963318
2025-06-11T19:26:32.942990,Linear Rail,1200.0,0.0,0.0,21.984029293060303
2025-06-11T19:26:33.100518,Linear Rail,1200.0,0.0,0.0,22.141557693481445
2025-06-11T19:26:33.209583,Linear Rail,1200.0,0.0,0.0,22.250622272491455
2025-06-11T19:26:33.337094,Linear Rail,1200.0,0.0,0.0,22.378133296966553
2025-06-11T19:26:33.490616,Linear Rail,1200.0,0.0,0.0,22.53165555000305
2025-06-11T19:26:33.600328,Linear Rail,1200.0,0.0,0.0,22.641367435455322
2025-06-11T19:26:33.725391,Linear Rail,1200.0,0.0,0.0,22.766430616378784
2025-06-11T19:26:33.851923,Linear Rail,1128.0,-569.0256673085692,-4497.086250777256,22.89296269416809
2025-06-11T19:26:33.963559,Linear Rail,1070.0,-519.5471324166977,443.21432619398894,23.004598379135132
2025-06-11T19:26:34.071797,Linear Rail,1103.0,304.8823903873476,7616.789200557504,23.112836837768555
2025-06-11T19:26:34.181046,Linear Rail,1197.0,860.4245025871795,5085.128144210335,23.22208523750305
2025-06-11T19:26:34.290612,Linear Rail,1200.0,27.380644318960734,-7603.092528445612,23.33165168762207
2025-06-11T19:26:34.416734,Linear Rail,1200.0,0.0,-217.09732092280086,23.457773208618164
2025-06-11T19:26:34.526266,Linear Rail,1197.0031555555554,-27.36047678699154,-249.79464362897144,23.567305088043213
2025-06-11T19:26:34.777881,Linear Rail,1052.1556740740662,-575.6698911526545,-2179.155741318117,23.818920612335205
2025-06-11T19:26:34.917203,Linear Rail,880.3365925925755,-1233.2512389372669,-4719.865831344073,23.958242654800415
2025-06-11T19:26:35.105615,Linear Rail,707.5185629629366,-917.2349665333087,1677.2623531446243,24.14665460586548
2025-06-11T19:26:35.248639,Linear Rail,563.6700296295955,-1005.7652266500063,-618.9889814539849,24.2896785736084
2025-06-11T19:26:35.374151,Linear Rail,528.7068444444085,-278.5647372894485,5793.877537259007,24.41519045829773
2025-06-11T19:26:35.548669,Linear Rail,603.6279555555236,429.30396461350665,4056.1443316297878,24.58970808982849
2025-06-11T19:26:35.656819,Linear Rail,716.5090962962704,1043.746048696639,5681.387459466018,24.697858095169067
2025-06-11T19:26:35.763089,Linear Rail,841.3776148147956,1175.0111092083405,1235.2024848382569,24.804128170013428
2025-06-11T19:26:35.890700,Linear Rail,970.2419259259136,1009.8162990770655,-1294.5121139836692,24.931739807128906
2025-06-11T19:26:36.016969,Linear Rail,1101.104133333328,1036.3813990305055,210.38599302713118,25.058008193969727
2025-06-11T19:26:36.128538,Linear Rail,1199.0010518518518,877.4512122479593,-1424.4931011669455,25.169577836990356
2025-06-11T19:26:36.254531,Linear Rail,1200.0,7.928644552125262,-6901.394614016289,25.295570135116577
2025-06-11T19:26:36.378695,Linear Rail,1200.0,0.0,-63.85592790784125,25.419734716415405
2025-06-11T19:26:36.506807,Linear Rail,1200.0,0.0,0.0,25.54784607887268
2025-06-11T19:26:36.631828,Linear Rail,1200.0,0.0,0.0,25.67286777496338
2025-06-11T19:26:36.771727,Linear Rail,1200.0,0.0,0.0,25.812766551971436
2025-06-11T19:26:36.929641,Linear Rail,1200.0,0.0,0.0,25.970680475234985
2025-06-11T19:26:37.037159,Linear Rail,1200.0,0.0,0.0,26.078198671340942
2025-06-11T19:26:37.145690,Linear Rail,1200.0,0.0,0.0,26.186729192733765
2025-06-11T19:26:37.256917,Linear Rail,1200.0,0.0,0.0,26.297956943511963
2025-06-11T19:26:37.381718,Linear Rail,1200.0,0.0,0.0,26.422757625579834
2025-06-11T19:26:37.493327,Linear Rail,1200.0,0.0,0.0,26.534366369247437
2025-06-11T19:26:37.632711,Linear Rail,1200.0,0.0,0.0,26.67375087738037
2025-06-11T19:26:37.759232,Linear Rail,1200.0,0.0,0.0,26.80027174949646
2025-06-11T19:26:37.915859,Linear Rail,1189.0,-70.23089545740999,-448.3980615226955,26.956897974014282
2025-06-11T19:26:38.022279,Linear Rail,1085.0,-977.2551662335335,-8523.02071649202,27.063318490982056
2025-06-11T19:26:38.132818,Linear Rail,1071.0,-126.65245140013761,7695.06564294727,27.17385721206665
2025-06-11T19:26:38.242825,Linear Rail,1158.0,790.8584209465478,8340.47355983206,27.28386425971985
2025-06-11T19:26:38.353347,Linear Rail,1200.0,380.01390962197235,-3717.3006903614432,27.394386529922485
2025-06-11T19:26:38.460859,Linear Rail,1200.0,0.0,-3534.6343188015085,27.501898050308228
2025-06-11T19:26:38.570380,Linear Rail,1200.0,0.0,0.0,27.611418962478638
2025-06-11T19:26:38.695901,Linear Rail,1200.0,0.0,0.0,27.736940383911133
2025-06-11T19:26:38.835692,Linear Rail,1073.1335851851784,-907.5434333859756,-6492.144392069482,27.876731395721436
2025-06-11T19:26:39.037730,Linear Rail,923.2913629629481,-741.6517274800412,821.0894662071701,28.07876992225647
2025-06-11T19:26:39.147243,Linear Rail,627.6027111110805,-2700.043095944075,-17882.800237551233,28.18828248977661
2025-06-11T19:26:39.459334,Linear Rail,525.7099999999639,-326.4846087203844,7605.35572687916,28.500372886657715
2025-06-11T19:26:39.632355,Linear Rail,551.6826518518171,150.1120254660089,2754.5468401177973,28.673394680023193
2025-06-11T19:26:39.773030,Linear Rail,708.5175111110848,1114.8712831113128,6858.056917604428,28.814069986343384
2025-06-11T19:26:39.896767,Linear Rail,847.3713037036848,1122.1700180857295,58.98594057329767,28.937806844711304
2025-06-11T19:26:40.019478,Linear Rail,972.23982222221,1017.5865368066377,-852.2784108004307,29.06051731109619
2025-06-11T19:26:40.141298,Linear Rail,1103.1020296296244,1074.2241036376247,464.92750402577957,29.182337522506714
2025-06-11T19:26:40.265851,Linear Rail,1199.0010518518518,769.9501397423041,-2442.942332386437,29.30688977241516
2025-06-11T19:26:40.375432,Linear Rail,1200.0,9.116031603572086,-6943.09087786535,29.416471242904663
2025-06-11T19:26:40.500592,Linear Rail,1200.0,0.0,-72.8347588087283,29.5416316986084
2025-06-11T19:26:40.611237,Linear Rail,1200.0,0.0,0.0,29.652276277542114
2025-06-11T19:26:40.721198,Linear Rail,1200.0,0.0,0.0,29.762237071990967
2025-06-11T19:26:40.845386,Linear Rail,1200.0,0.0,0.0,29.886425256729126
2025-06-11T19:26:40.967444,Linear Rail,1200.0,0.0,0.0,30.00848364830017
2025-06-11T19:26:41.090978,Linear Rail,1200.0,0.0,0.0,30.132017850875854
2025-06-11T19:26:41.230626,Linear Rail,1200.0,0.0,0.0,30.271665334701538
2025-06-11T19:26:41.357267,Linear Rail,1200.0,0.0,0.0,30.398305892944336
2025-06-11T19:26:41.479843,Linear Rail,1200.0,0.0,0.0,30.52088212966919
2025-06-11T19:26:41.589375,Linear Rail,1200.0,0.0,0.0,30.630414247512817
2025-06-11T19:26:41.709911,Linear Rail,1200.0,0.0,0.0,30.750950574874878
2025-06-11T19:26:41.833972,Linear Rail,1200.0,0.0,0.0,30.875011205673218
2025-06-11T19:26:41.941082,Linear Rail,1200.0,0.0,0.0,30.982121467590332
2025-06-11T19:26:42.063606,Linear Rail,1200.0,0.0,0.0,31.104645490646362
2025-06-11T19:26:42.187123,Linear Rail,1197.0,-24.28814750187234,-196.6380363575692,31.22816252708435
2025-06-11T19:26:42.296639,Linear Rail,1091.0,-967.9001526099347,-8616.247205176038,31.33767795562744
2025-06-11T19:26:42.420715,Linear Rail,1071.0,-161.19043226956896,6501.694426886332,31.46175479888916
2025-06-11T19:26:42.528317,Linear Rail,1139.0,631.9592125234038,7371.150366714479,31.569356679916382
2025-06-11T19:26:42.636746,Linear Rail,1200.0,562.5815916601983,-639.8454487019661,31.677785396575928
2025-06-11T19:26:42.759715,Linear Rail,1200.0,0.0,-4574.999263674242,31.800754070281982
2025-06-11T19:26:42.867453,Linear Rail,1200.0,0.0,0.0,31.90849232673645
2025-06-11T19:26:42.989841,Linear Rail,1200.0,0.0,0.0,32.03088068962097
2025-06-11T19:26:43.158594,Linear Rail,1118.0862518518475,-485.40643699682363,-2876.4330091671604,32.19963359832764
2025-06-11T19:26:43.326658,Linear Rail,975.2366666666546,-849.9743747641114,-2169.228594966281,32.36769700050354
2025-06-11T19:26:43.431421,Linear Rail,744.47964444442,-2202.6569869797713,-12911.83158055063,32.4724600315094
2025-06-11T19:26:43.664511,Linear Rail,537.6973777777423,-887.1333441849586,5643.834490257121,32.7055504322052
2025-06-11T19:26:43.891207,Linear Rail,530.7047407407049,-30.845907942625097,3777.2536013034537,32.93224620819092
2025-06-11T19:26:44.045260,Linear Rail,616.6142814814502,557.6597472515139,3820.133504403632,33.086299896240234
2025-06-11T19:26:44.168465,Linear Rail,759.4638666666431,1159.4468340959618,4884.43933342238,33.20950484275818
2025-06-11T19:26:44.304963,Linear Rail,904.3113481481323,1061.1694578084314,-719.991463042465,33.34600281715393
2025-06-11T19:26:44.443918,Linear Rail,1034.1746074073985,934.5698290452924,-911.0828889189611,33.4849579334259
2025-06-11T19:26:44.567930,Linear Rail,1167.0347111111093,1071.355006440348,1103.005947788756,33.60896921157837
2025-06-11T19:26:44.675424,Linear Rail,1200.0,306.6713163846801,-7113.741809988973,33.71646308898926
2025-06-11T19:26:44.784075,Linear Rail,1200.0,0.0,-2822.519033695244,33.825114727020264
2025-06-11T19:26:44.892680,Linear Rail,1200.0,0.0,0.0,33.933719635009766
2025-06-11T19:26:44.998441,Linear Rail,1200.0,0.0,0.0,34.039480209350586
2025-06-11T19:26:45.151337,Linear Rail,1200.0,0.0,0.0,34.19237661361694
2025-06-11T19:26:45.259326,Linear Rail,1200.0,0.0,0.0,34.30036544799805
2025-06-11T19:26:45.383759,Linear Rail,1200.0,0.0,0.0,34.4247989654541
2025-06-11T19:26:45.555808,Linear Rail,1200.0,0.0,0.0,34.59684705734253
2025-06-11T19:26:45.663447,Linear Rail,1200.0,0.0,0.0,34.70448660850525
2025-06-11T19:26:45.834661,Linear Rail,1200.0,0.0,0.0,34.87569999694824
2025-06-11T19:26:45.960082,Linear Rail,1200.0,0.0,0.0,35.001121282577515
2025-06-11T19:26:46.085497,Linear Rail,1200.0,0.0,0.0,35.12653636932373
2025-06-11T19:26:46.271108,Linear Rail,1200.0,0.0,0.0,35.31214714050293
2025-06-11T19:26:46.408137,Linear Rail,1200.0,0.0,0.0,35.44917678833008
2025-06-11T19:26:46.546650,Linear Rail,1139.0,-440.39311213775727,-3179.444151120971,35.58768939971924
2025-06-11T19:26:46.671008,Linear Rail,1070.0,-554.8510450657025,-920.3928072627604,35.71204710006714
2025-06-11T19:26:46.809958,Linear Rail,1107.0,266.28216884008236,5909.544137985396,35.85099744796753
2025-06-11T19:26:46.930995,Linear Rail,1197.0,743.5727750671208,3943.3366731745264,35.97203469276428
2025-06-11T19:26:47.054296,Linear Rail,1200.0,24.330791244489134,-5833.242187553561,36.095335245132446
2025-06-11T19:26:47.164990,Linear Rail,1200.0,0.0,-219.80286816430012,36.20602893829346
2025-06-11T19:26:47.290896,Linear Rail,1200.0,0.0,0.0,36.33193516731262
2025-06-11T19:26:47.460425,Linear Rail,1163.0389185185165,-218.0222259598569,-1286.0470826943751,36.50146412849426
2025-06-11T19:26:47.580338,Linear Rail,1020.1893333333237,-1191.2687746231672,-8116.216941962437,36.62137794494629
2025-06-11T19:26:47.716939,Linear Rail,851.3670962962776,-1235.8830602876205,-326.60413028072395,36.757978439331055
2025-06-11T19:26:47.901794,Linear Rail,654.5743111110819,-1064.577902147844,926.6990439102085,36.94283366203308
2025-06-11T19:26:48.040766,Linear Rail,525.7099999999639,-927.2694600192261,988.0309287409814,37.08180546760559
2025-06-11T19:26:48.241254,Linear Rail,625.604814814784,498.25809881349625,7110.285479650953,37.28229355812073
2025-06-11T19:26:48.425084,Linear Rail,770.4522962962733,787.9434878277546,1575.83489514662,37.46612334251404
2025-06-11T19:26:48.532013,Linear Rail,887.3292296296129,1093.0372939206352,2853.2482731439286,37.57305192947388
2025-06-11T19:26:48.639811,Linear Rail,1009.2009037036935,1130.5524408547208,348.0122945515049,37.68085026741028
